Price,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Number_of_Facades,Swimming_Pool,State_of_the_Building
371800.0,Tielt (8700),House,HOUSE,3.0,145.0,0,0.0,0,1.0,,,,143.0,,0.0,GOOD
185000.0,Ougrée,House,HOUSE,2.0,112.0,0,0.0,0,1.0,,,,1050.0,2.0,0.0,TO_BE_DONE_UP
239500.0,Antwerpen 2060,Apartment,APARTMENT,1.0,56.0,0,0.0,0,1.0,,,,,,0.0,GOOD
154000.0,Grivegnee,Apartment,APARTMENT,2.0,85.0,0,0.0,0,1.0,,,,,2.0,0.0,
353971.0,Maasmechelen,Apartment,APARTMENT,3.0,108.0,0,0.0,0,1.0,,,,,,0.0,GOOD
214000.0,Oupeye Heurele-Romain,House,HOUSE,2.0,124.0,0,0.0,0,1.0,,1.0,,330.0,2.0,0.0,GOOD
599000.0,Brugge,House,VILLA,4.0,288.0,0,0.0,0,1.0,,1.0,,953.0,4.0,1.0,TO_BE_DONE_UP
649000.0,Gentbrugge,Apartment,APARTMENT,3.0,129.0,1,0.0,0,1.0,,1.0,,,,0.0,AS_NEW
3700000.0,Knokke-Heist,House,HOUSE,3.0,127.0,0,0.0,0,1.0,,,,924.0,4.0,0.0,TO_RENOVATE
1125000.0,Duinbergen,Apartment,APARTMENT,2.0,75.0,0,0.0,0,,,,,,,0.0,AS_NEW
229000.0,Boom,House,HOUSE,3.0,128.0,0,0.0,0,,,1.0,,280.0,2.0,0.0,TO_RENOVATE
580000.0,Oudenaarde,House,VILLA,4.0,200.0,0,0.0,0,1.0,,,,1077.0,4.0,0.0,
159000.0,Seraing,House,MIXED_USE_BUILDING,3.0,185.0,0,0.0,0,1.0,,,,115.0,2.0,0.0,GOOD
319500.0,Saint-Gilles,Apartment,GROUND_FLOOR,2.0,77.0,0,0.0,0,1.0,,,,,2.0,0.0,
199000.0,Antwerpen Hoboken,Apartment,GROUND_FLOOR,1.0,62.0,1,0.0,0,1.0,,1.0,,,2.0,0.0,AS_NEW
465000.0,Brakel,House,HOUSE,3.0,194.0,1,0.0,0,1.0,,,,579.0,3.0,0.0,AS_NEW
625000.0,Ronse,Apartment,APARTMENT,3.0,161.0,0,0.0,0,1.0,,,,,2.0,0.0,
465000.0,Bocholt,House,HOUSE,5.0,225.0,0,0.0,1,,,,,1096.0,4.0,1.0,GOOD
449000.0,Bruxelles,House,HOUSE,2.0,107.0,0,0.0,0,1.0,,,,37.0,2.0,0.0,GOOD
369000.0,Berchem,Apartment,APARTMENT,2.0,125.0,0,0.0,0,1.0,,,,,,0.0,JUST_RENOVATED
258150.0,Genk,Apartment,APARTMENT,2.0,80.0,0,0.0,0,1.0,,,,,,0.0,GOOD
950000.0,Sint-Idesbald,House,HOUSE,4.0,240.0,0,0.0,0,,,,,782.0,,0.0,JUST_RENOVATED
495000.0,Hoeilaart,House,HOUSE,3.0,173.0,0,0.0,0,1.0,,1.0,,850.0,4.0,0.0,TO_RENOVATE
435000.0,Brussel,Apartment,APARTMENT,2.0,100.0,1,0.0,0,1.0,,,,,,0.0,AS_NEW
198000.0,Zwevezele,House,HOUSE,3.0,119.0,0,0.0,0,1.0,,1.0,,696.0,3.0,0.0,TO_RENOVATE
585000.0,Knokke-Heist,House,HOUSE,3.0,204.0,0,0.0,0,1.0,,,,190.0,,0.0,TO_BE_DONE_UP
260000.0,Vilvoorde Koningslo,Apartment,APARTMENT,2.0,78.0,0,0.0,0,1.0,,,,,3.0,0.0,GOOD
635000.0,Geraardsbergen,House,VILLA,4.0,360.0,1,0.0,0,1.0,,,,1774.0,2.0,0.0,GOOD
399000.0,Rochefort,House,HOUSE,5.0,255.0,0,0.0,0,1.0,,1.0,,5922.0,4.0,0.0,TO_BE_DONE_UP
895000.0,Sint-Martens-Latem,House,VILLA,3.0,206.0,0,0.0,0,,,,,600.0,4.0,0.0,JUST_RENOVATED
399000.0,Arlon,House,HOUSE,3.0,144.0,0,0.0,0,,,,,315.0,2.0,0.0,GOOD
319000.0,Huy,House,HOUSE,4.0,140.0,0,0.0,0,,,1.0,,597.0,4.0,0.0,GOOD
395000.0,Ottignies,House,HOUSE,4.0,133.0,0,0.0,0,1.0,,,,800.0,4.0,0.0,
299500.0,Gullegem,House,HOUSE,3.0,190.0,0,0.0,0,1.0,,1.0,,528.0,3.0,0.0,GOOD
895000.0,Rhode-Saint-Genèse,House,VILLA,4.0,240.0,0,0.0,0,1.0,,1.0,,1400.0,4.0,0.0,TO_BE_DONE_UP
229000.0,Saint-Nicolas,House,HOUSE,4.0,,0,0.0,0,1.0,,1.0,,123.0,4.0,0.0,AS_NEW
295000.0,Gent,Apartment,APARTMENT,2.0,90.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
369000.0,Berchem,Apartment,APARTMENT,3.0,106.0,0,0.0,0,,,,,,2.0,0.0,JUST_RENOVATED
184000.0,Baasrode,Apartment,GROUND_FLOOR,2.0,80.0,0,0.0,0,,,,,,,0.0,GOOD
249000.0,De Haan,Apartment,FLAT_STUDIO,0.0,40.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
293000.0,Beringen,House,BUNGALOW,2.0,154.0,1,0.0,0,1.0,,,,827.0,4.0,0.0,GOOD
225000.0,Bruxelles,Apartment,APARTMENT,1.0,50.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
209000.0,Herentals,Apartment,GROUND_FLOOR,2.0,105.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
215000.0,Bruxelles,Apartment,APARTMENT,1.0,55.0,0,0.0,0,1.0,,,,,,0.0,TO_BE_DONE_UP
289500.0,Sint-Niklaas,House,HOUSE,3.0,,0,0.0,0,1.0,,,,160.0,,0.0,JUST_RENOVATED
185000.0,Sambreville,House,HOUSE,3.0,119.0,0,0.0,0,1.0,,1.0,,531.0,3.0,0.0,TO_BE_DONE_UP
269000.0,Berchem-Sainte-Agathe,Apartment,APARTMENT,2.0,92.0,0,0.0,0,,,,,,2.0,0.0,GOOD
275000.0,Antwerpen,Apartment,APARTMENT,1.0,66.0,0,0.0,0,,,,,,2.0,0.0,GOOD
995000.0,Laeken,House,APARTMENT_BLOCK,10.0,544.0,0,0.0,0,1.0,,,,0.0,2.0,0.0,TO_BE_DONE_UP
299000.0,Ekeren,House,HOUSE,3.0,161.0,0,0.0,0,,,,,210.0,2.0,0.0,TO_BE_DONE_UP
329000.0,Nevele,House,HOUSE,3.0,340.0,0,0.0,0,,,,,520.0,,0.0,TO_RENOVATE
735000.0,Hasselt,Apartment,LOFT,2.0,202.0,0,0.0,0,,,,,,,0.0,AS_NEW
835000.0,Woluwe-Saint-Pierre,Apartment,APARTMENT,3.0,136.0,0,0.0,0,1.0,,,,,,0.0,
370000.0,Waterloo,House,HOUSE,4.0,180.0,0,0.0,0,1.0,,1.0,,450.0,2.0,0.0,
190000.0,Geel,Apartment,APARTMENT,2.0,75.0,0,0.0,0,,,,,,2.0,0.0,GOOD
695000.0,Deurne,House,MIXED_USE_BUILDING,4.0,357.0,0,0.0,0,,,1.0,,338.0,3.0,0.0,
397000.0,Opwijk,House,HOUSE,3.0,147.0,0,0.0,0,,,1.0,,314.0,,0.0,GOOD
950000.0,Uccle,Apartment,TRIPLEX,4.0,193.0,0,0.0,0,1.0,,1.0,,,3.0,0.0,AS_NEW
280000.0,Hooglede,House,HOUSE,5.0,252.0,0,0.0,0,,,,,1019.0,,0.0,TO_RENOVATE
249000.0,Izegem,House,HOUSE,3.0,155.0,0,0.0,0,1.0,,,,513.0,,0.0,TO_RENOVATE
465000.0,Hasselt,Apartment,APARTMENT,2.0,156.0,0,0.0,0,,,,,,,0.0,AS_NEW
349000.0,Liedekerke,House,HOUSE,4.0,202.0,0,0.0,1,1.0,,1.0,,374.0,3.0,0.0,TO_BE_DONE_UP
1295000.0,Scherpenheuvel,House,VILLA,3.0,300.0,0,0.0,0,,,,,4900.0,4.0,0.0,AS_NEW
415000.0,De Haan,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
3500000.0,Sint-Martens-Latem,House,VILLA,6.0,712.0,0,0.0,"(4,)",,,,,1043.0,4.0,0.0,
427000.0,Deinze,Apartment,APARTMENT,2.0,93.0,0,0.0,0,1.0,,,,,4.0,0.0,GOOD
525000.0,Bredene,House,VILLA,4.0,169.0,0,0.0,0,1.0,,,,492.0,,0.0,GOOD
1395000.0,Antwerpen,Apartment,PENTHOUSE,3.0,134.0,0,0.0,0,1.0,,,,,4.0,0.0,AS_NEW
259000.0,Gent,Apartment,APARTMENT,2.0,95.0,0,0.0,0,,,,,,4.0,0.0,GOOD
275000.0,Modave,Apartment,APARTMENT,6.0,335.0,0,0.0,0,,,1.0,,,2.0,1.0,TO_RESTORE
329000.0,Mouscron,House,HOUSE,3.0,152.0,0,0.0,0,,,1.0,,0.0,,0.0,
410000.0,Rixensart,Apartment,APARTMENT,2.0,100.0,1,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
315000.0,Sint Gillis Dendermonde,House,HOUSE,3.0,115.0,1,0.0,0,1.0,,,,100.0,2.0,0.0,JUST_RENOVATED
263000.0,Stekene,House,HOUSE,3.0,102.0,0,0.0,0,1.0,,,,713.0,,0.0,GOOD
350000.0,Ledeberg,House,HOUSE,4.0,200.0,0,0.0,0,,,1.0,,89.0,2.0,0.0,TO_RENOVATE
169000.0,Hulshout,House,HOUSE,3.0,128.0,0,0.0,0,1.0,,,,0.0,3.0,0.0,TO_RENOVATE
339000.0,Antwerpen,Apartment,APARTMENT,2.0,91.0,0,0.0,0,1.0,,,,,,0.0,GOOD
1200000.0,Chaudfontaine Beaufays,House,MIXED_USE_BUILDING,6.0,290.0,1,0.0,0,1.0,,1.0,,1444.0,3.0,0.0,AS_NEW
430000.0,Mere,Apartment,APARTMENT,2.0,125.0,0,0.0,0,1.0,,,,,3.0,0.0,
280000.0,Berchem-Sainte-Agathe,Apartment,APARTMENT,1.0,71.0,1,0.0,0,1.0,,,,,3.0,0.0,AS_NEW
219000.0,Anderlecht,Apartment,DUPLEX,2.0,80.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
199000.0,Turnhout,Apartment,APARTMENT,1.0,62.0,0,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED
269000.0,Zeebrugge,Apartment,APARTMENT,2.0,81.0,0,0.0,0,,,,,,,0.0,GOOD
291375.0,Staden,Apartment,APARTMENT,3.0,102.0,0,0.0,0,1.0,,,,,,0.0,GOOD
427900.0,Wolvertem,House,HOUSE,4.0,157.0,0,0.0,0,1.0,,1.0,,171.0,2.0,0.0,GOOD
295000.0,Denderbelle,House,MIXED_USE_BUILDING,4.0,265.0,0,0.0,0,1.0,,,,180.0,3.0,0.0,TO_RENOVATE
289000.0,Izegem,House,HOUSE,4.0,345.0,0,0.0,0,,,,,198.0,,0.0,TO_BE_DONE_UP
300000.0,Halanzy,House,HOUSE,5.0,195.0,0,0.0,0,,,,,800.0,4.0,0.0,TO_RENOVATE
200000.0,Gent,House,HOUSE,3.0,100.0,0,0.0,0,,,,,73.0,2.0,0.0,TO_RENOVATE
645000.0,Knokke,Apartment,APARTMENT,3.0,87.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
985000.0,Antwerpen,House,HOUSE,5.0,415.0,0,0.0,0,1.0,,1.0,,220.0,2.0,0.0,GOOD
159000.0,Wavre,Apartment,APARTMENT,1.0,49.0,0,0.0,0,,,,,,2.0,0.0,GOOD
337000.0,Deinze,House,HOUSE,3.0,138.0,0,0.0,0,,,,,238.0,3.0,0.0,AS_NEW
385000.0,Ieper,House,HOUSE,4.0,153.0,0,1.0,0,1.0,,,,0.0,3.0,0.0,AS_NEW
685000.0,Bredene,House,VILLA,4.0,246.0,0,0.0,0,,,,,5732.0,4.0,0.0,GOOD
649000.0,Woluwe-Saint-Lambert,Apartment,PENTHOUSE,4.0,175.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
149000.0,Nieuwpoort,Apartment,APARTMENT,0.0,28.0,0,1.0,0,1.0,,,,,2.0,0.0,
180000.0,Ronse,House,HOUSE,4.0,150.0,0,0.0,0,1.0,,,,120.0,,0.0,GOOD
169000.0,Antwerpen,House,MIXED_USE_BUILDING,1.0,57.0,0,0.0,0,,,,,80.0,2.0,0.0,TO_BE_DONE_UP
245000.0,Aalst,Apartment,APARTMENT,2.0,90.0,0,0.0,0,1.0,,,,,,0.0,GOOD
249000.0,Koksijde,Apartment,APARTMENT,3.0,60.0,0,0.0,0,1.0,,,,,,0.0,JUST_RENOVATED
795000.0,Oostakker,House,VILLA,3.0,308.0,0,0.0,0,1.0,,1.0,,1000.0,,0.0,GOOD
268000.0,La Louvière,House,HOUSE,3.0,122.0,0,0.0,0,1.0,,1.0,,1158.0,2.0,0.0,GOOD
899000.0,Watermael-Boitsfort,House,HOUSE,4.0,232.0,1,0.0,0,1.0,,1.0,,221.0,2.0,0.0,JUST_RENOVATED
4850000.0,Forest,House,HOUSE,7.0,1300.0,1,0.0,0,1.0,,1.0,,4895.0,4.0,1.0,AS_NEW
289000.0,Herstal,House,HOUSE,5.0,243.0,0,0.0,0,1.0,,1.0,,423.0,2.0,0.0,TO_RENOVATE
481000.0,Bruxelles,House,HOUSE,4.0,149.0,1,0.0,0,1.0,,,,0.0,2.0,0.0,AS_NEW
169000.0,Deurne,Apartment,APARTMENT,2.0,,0,0.0,0,,,,,,2.0,0.0,TO_BE_DONE_UP
295000.0,Oostende,Apartment,APARTMENT,2.0,78.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
229000.0,Schaarbeek,Apartment,APARTMENT,1.0,69.0,0,0.0,0,,,,,,2.0,0.0,GOOD
385000.0,La Bruyère,House,HOUSE,3.0,145.0,1,0.0,0,1.0,,1.0,,1666.0,4.0,0.0,GOOD
139000.0,Antwerpen,Apartment,KOT,0.0,24.0,0,0.0,0,,,,,,,0.0,GOOD
349500.0,Vilvoorde,House,HOUSE,2.0,105.0,1,0.0,0,1.0,,,,130.0,2.0,0.0,
199500.0,Montegnée,Apartment,APARTMENT,3.0,83.0,0,0.0,0,,,,,,2.0,0.0,JUST_RENOVATED
396353.0,Stekene,House,HOUSE,3.0,,0,0.0,0,,,,,187.0,,0.0,AS_NEW
99000.0,Montegnee,House,HOUSE,2.0,96.0,0,0.0,0,,,,,265.0,2.0,0.0,
323000.0,Brussel,Apartment,APARTMENT,1.0,63.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
159000.0,Amay,House,HOUSE,2.0,80.0,0,0.0,0,,,,,32.0,3.0,0.0,
1125000.0,Ixelles,Apartment,PENTHOUSE,3.0,170.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
170000.0,Kortrijk,Apartment,APARTMENT,2.0,70.0,0,0.0,0,1.0,,,,,,0.0,GOOD
995000.0,Woluwe-Saint-Pierre,Apartment,DUPLEX,3.0,184.0,1,0.0,0,1.0,,1.0,,,2.0,0.0,AS_NEW
1490000.0,Sint-Katelijne-Waver,House,EXCEPTIONAL_PROPERTY,5.0,564.0,0,0.0,1,1.0,,1.0,,1610.0,4.0,1.0,GOOD
379000.0,Eeklo,House,HOUSE,3.0,203.0,0,0.0,0,1.0,,,,252.0,2.0,0.0,
335000.0,Gent,Apartment,APARTMENT,2.0,86.0,0,0.0,0,,,,,,,0.0,GOOD
385000.0,Aalst Baardegem,House,HOUSE,4.0,152.0,1,0.0,0,1.0,,,,525.0,4.0,0.0,GOOD
420881.0,Gavere,House,HOUSE,3.0,,0,0.0,0,,,,,0.0,,0.0,
220385.0,Desselgem,Apartment,APARTMENT,1.0,75.0,0,0.0,0,1.0,,,,,,0.0,GOOD
172000.0,Hautrage,Apartment,APARTMENT,1.0,,0,0.0,0,,,,,,,0.0,
429000.0,Staden,House,HOUSE,3.0,170.0,0,0.0,0,,,,,506.0,4.0,0.0,AS_NEW
350000.0,Gistel,House,HOUSE,3.0,240.0,0,0.0,0,,,1.0,,1280.0,4.0,0.0,TO_RENOVATE
215000.0,Boussu,House,HOUSE,3.0,150.0,1,0.0,0,1.0,,1.0,,200.0,3.0,0.0,AS_NEW
335000.0,Zwalm,House,HOUSE,4.0,245.0,0,0.0,0,1.0,,,,245.0,3.0,0.0,
275000.0,Oudenaarde,Apartment,APARTMENT,1.0,65.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
950000.0,Knokke,Apartment,APARTMENT,2.0,157.0,0,0.0,0,,,,,,2.0,0.0,AS_NEW
165000.0,Morlanwelz,House,HOUSE,2.0,,0,0.0,0,1.0,,,,340.0,2.0,0.0,GOOD
1495000.0,Knokke-Heist,Apartment,APARTMENT,3.0,131.0,1,0.0,0,1.0,,,,,2.0,0.0,GOOD
725000.0,Geel,House,HOUSE,4.0,452.0,0,0.0,0,1.0,,,,6246.0,4.0,0.0,TO_BE_DONE_UP
249900.0,Antwerpen Deurne,Apartment,APARTMENT,3.0,75.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
219000.0,Rochefort,Apartment,APARTMENT,2.0,84.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
295000.0,Amay,House,HOUSE,1.0,319.0,0,0.0,0,,,1.0,,1969.0,4.0,0.0,GOOD
360000.0,Libin,House,VILLA,7.0,226.0,0,0.0,1,1.0,,1.0,,2066.0,4.0,0.0,TO_BE_DONE_UP
649000.0,Kapellen,House,HOUSE,4.0,185.0,0,0.0,0,,,1.0,,0.0,4.0,0.0,GOOD
620000.0,Grobbendonk,House,VILLA,3.0,213.0,0,0.0,1,1.0,,1.0,,1717.0,4.0,1.0,
460000.0,Oostkerke (8340),House,VILLA,4.0,196.0,0,0.0,0,,,,,895.0,,0.0,TO_RENOVATE
279000.0,Tielt (8700),Apartment,APARTMENT,2.0,70.0,0,0.0,0,,,,,,,0.0,GOOD
560000.0,Leuven,Apartment,APARTMENT,3.0,100.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
209900.0,Leopoldsburg,Apartment,GROUND_FLOOR,1.0,86.0,0,0.0,0,1.0,,1.0,,,2.0,0.0,
119000.0,Juprelle,House,HOUSE,1.0,62.0,0,0.0,0,,,,,40.0,2.0,0.0,AS_NEW
585000.0,Everbeek,House,COUNTRY_COTTAGE,4.0,350.0,0,0.0,1,,,,,2200.0,4.0,0.0,GOOD
335000.0,Destelbergen,Apartment,APARTMENT,2.0,90.0,0,0.0,0,,,,,,,0.0,GOOD
205000.0,Middelkerke,Apartment,APARTMENT,1.0,42.0,0,1.0,0,1.0,,,,,,0.0,GOOD
369000.0,Bree,House,HOUSE,3.0,182.0,0,0.0,0,,,,,1441.0,4.0,0.0,TO_RENOVATE
247000.0,Sint-Denijs-Westrem,Apartment,APARTMENT,1.0,56.0,0,0.0,0,,,1.0,,,,0.0,
160000.0,Gerpinnes (Gougnies),Apartment,APARTMENT,2.0,,0,0.0,0,1.0,,,,,3.0,0.0,
280000.0,Ecaussinnes-D'Enghien,House,HOUSE,3.0,166.0,0,0.0,0,,,,,235.0,3.0,0.0,GOOD
245000.0,Anderlecht,Apartment,APARTMENT,1.0,78.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
185000.0,Braine-Le-Comte,House,HOUSE,3.0,250.0,0,0.0,0,1.0,,,,0.0,4.0,0.0,TO_RENOVATE
289000.0,Bruxelles,Apartment,APARTMENT,2.0,93.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
389000.0,Oostende,Apartment,APARTMENT,2.0,103.0,0,0.0,0,1.0,,,,,,0.0,
159000.0,Dinant,House,HOUSE,4.0,220.0,0,0.0,0,1.0,,1.0,,183.0,2.0,0.0,GOOD
285000.0,Amel,House,MIXED_USE_BUILDING,7.0,927.0,0,0.0,0,1.0,,,,4495.0,4.0,0.0,TO_RENOVATE
480000.0,Oudergem,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,,0.0,
335000.0,Anderlecht,Apartment,APARTMENT,2.0,100.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
2790000.0,Knokke-Zoute,Apartment,APARTMENT,3.0,147.0,0,0.0,0,1.0,,,,,,1.0,AS_NEW
295000.0,Molenbeek-Saint-Jean,Apartment,APARTMENT,2.0,104.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
615000.0,Bruxelles,Apartment,GROUND_FLOOR,2.0,146.0,1,0.0,0,,,1.0,,,3.0,0.0,AS_NEW
375000.0,Braine-L'Alleud,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,4.0,0.0,
249000.0,Châtelet,House,VILLA,5.0,190.0,0,0.0,0,1.0,,,,992.0,4.0,0.0,
265000.0,Tielt,Apartment,APARTMENT,3.0,102.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
219000.0,Borgerhout,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,3.0,0.0,GOOD
289000.0,Brussel,Apartment,APARTMENT,2.0,85.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
450000.0,Liège,House,APARTMENT_BLOCK,5.0,340.0,0,0.0,0,,,,,192.0,2.0,0.0,
335000.0,Forest,Apartment,PENTHOUSE,1.0,73.0,1,0.0,0,1.0,,,,,,0.0,AS_NEW
170000.0,Paturages,House,HOUSE,2.0,113.0,0,0.0,0,1.0,,,,628.0,2.0,0.0,
295000.0,Oudenaarde,Apartment,APARTMENT,2.0,102.0,1,0.0,0,1.0,,,,,,0.0,GOOD
399000.0,Geraardsbergen,House,HOUSE,3.0,165.0,0,0.0,0,1.0,,,,620.0,3.0,0.0,GOOD
625000.0,Kapellen,House,HOUSE,3.0,171.0,0,0.0,0,,,,,503.0,4.0,1.0,GOOD
555000.0,Bredene,Apartment,APARTMENT,2.0,119.0,0,0.0,0,,,,,,,0.0,AS_NEW
185000.0,Merksem,Apartment,APARTMENT,2.0,89.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
220000.0,Antwerpen,Apartment,APARTMENT,2.0,98.0,0,0.0,0,1.0,,,,,,0.0,AS_NEW
995000.0,Beervelde,House,VILLA,3.0,266.0,0,0.0,0,1.0,,,,1254.0,,0.0,
810000.0,Kallo (9120),House,HOUSE,8.0,584.0,0,0.0,0,1.0,,,,0.0,,0.0,GOOD
235000.0,Laeken,Apartment,GROUND_FLOOR,1.0,71.0,0,0.0,0,1.0,,1.0,,,2.0,0.0,AS_NEW
995000.0,Knokke-Heist,Apartment,APARTMENT,2.0,89.0,1,0.0,0,1.0,,,,,2.0,0.0,JUST_RENOVATED
239000.0,Haversin,House,HOUSE,3.0,214.0,0,0.0,0,1.0,,1.0,,618.0,3.0,0.0,GOOD
445000.0,Antwerpen,House,APARTMENT_BLOCK,0.0,125.0,0,0.0,0,1.0,,,,37.0,2.0,0.0,JUST_RENOVATED
799000.0,Hasselt,House,MANSION,4.0,352.0,0,0.0,0,1.0,,,,165.0,2.0,0.0,GOOD
1195000.0,Heist-Aan-Zee,Apartment,DUPLEX,2.0,96.0,0,1.0,0,1.0,,,,,,0.0,GOOD
329000.0,Roeselare,House,HOUSE,3.0,172.0,0,0.0,0,1.0,,,,315.0,,0.0,GOOD
239000.0,Hofstade,Apartment,APARTMENT,2.0,92.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
189000.0,Deinze,Apartment,APARTMENT,2.0,94.0,0,0.0,0,1.0,,,,,,0.0,GOOD
299995.0,Roeselare,House,HOUSE,4.0,150.0,0,0.0,1,1.0,,1.0,,401.0,3.0,0.0,TO_BE_DONE_UP
165000.0,Berlare,House,HOUSE,3.0,116.0,0,0.0,0,,,,,135.0,,0.0,TO_BE_DONE_UP
590000.0,Forest,House,APARTMENT_BLOCK,3.0,295.0,0,0.0,0,,,,,0.0,3.0,0.0,AS_NEW
169000.0,Halle,House,HOUSE,1.0,85.0,0,0.0,0,,,,,0.0,2.0,0.0,
459000.0,Anderlecht,House,TOWN_HOUSE,3.0,178.0,0,0.0,1,1.0,,1.0,,97.0,2.0,0.0,JUST_RENOVATED
169900.0,Grivegnée,House,HOUSE,2.0,79.0,0,0.0,0,,,,,36.0,2.0,0.0,GOOD
180000.0,Dinant,House,TOWN_HOUSE,4.0,185.0,0,0.0,0,,,,,60.0,,0.0,GOOD
555000.0,Gent Sint-Denijs-Westrem,House,HOUSE,3.0,,1,0.0,0,1.0,,1.0,,0.0,2.0,0.0,
409665.0,Hamme,House,HOUSE,3.0,204.0,0,0.0,0,,,,,244.0,3.0,0.0,AS_NEW
399000.0,Zaventem,Apartment,GROUND_FLOOR,3.0,,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
1150000.0,Bruxelles,House,MANSION,5.0,427.0,0,0.0,0,1.0,,,,489.0,,0.0,GOOD
1200000.0,Gent,House,MANSION,4.0,215.0,0,1.0,0,,,,,43.0,2.0,0.0,AS_NEW
221000.0,Wilrijk,Apartment,APARTMENT,2.0,100.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
395000.0,Gent,House,HOUSE,3.0,170.0,0,0.0,0,1.0,,,,142.0,2.0,0.0,GOOD
445000.0,Antwerpen,House,HOUSE,4.0,140.0,0,0.0,0,,,,,44.0,4.0,0.0,GOOD
180000.0,Zaventem Sint-Stevens-Woluwe,Apartment,APARTMENT,1.0,60.0,0,0.0,0,1.0,,,,,,0.0,GOOD
405500.0,Zelzate,Apartment,APARTMENT,2.0,111.0,0,0.0,0,1.0,,,,,,0.0,GOOD
199500.0,Antwerpen,Apartment,APARTMENT,1.0,50.0,0,0.0,0,,,,,,2.0,0.0,GOOD
89500.0,Mons,Apartment,APARTMENT,2.0,,0,0.0,0,,,,,,,0.0,
269000.0,Desselgem,House,HOUSE,3.0,174.0,0,0.0,0,,,,,862.0,,0.0,TO_RENOVATE
349000.0,Schaerbeek,House,HOUSE,2.0,116.0,0,0.0,0,1.0,,1.0,,155.0,2.0,0.0,TO_RENOVATE
199000.0,Floreffe,House,APARTMENT_BLOCK,2.0,380.0,0,0.0,0,,,,,196.0,2.0,0.0,GOOD
275000.0,Avelgem,House,HOUSE,3.0,220.0,0,0.0,0,,,1.0,,604.0,,0.0,GOOD
569000.0,Aartselaar,House,HOUSE,3.0,211.0,1,0.0,0,1.0,,1.0,,873.0,3.0,0.0,AS_NEW
269000.0,Zeebrugge,Apartment,APARTMENT,2.0,77.0,0,0.0,0,1.0,,,,,2.0,0.0,GOOD
489000.0,De Haan,House,VILLA,3.0,200.0,0,0.0,0,1.0,,,,665.0,4.0,0.0,AS_NEW
349561.0,Vilvoorde,Apartment,APARTMENT,2.0,113.0,0,0.0,0,1.0,,,,,4.0,0.0,AS_NEW
795000.0,Halle (1500),House,HOUSE,4.0,357.0,0,0.0,0,1.0,,,,3440.0,,0.0,
1095000.0,Erps-Kwerps,House,VILLA,6.0,306.0,1,0.0,1,1.0,,,,1305.0,4.0,1.0,GOOD
99000.0,Huy,Apartment,APARTMENT,1.0,75.0,0,0.0,0,,,,,,2.0,0.0,
575000.0,Marke,House,HOUSE,4.0,280.0,0,0.0,0,1.0,,,,268.0,,0.0,JUST_RENOVATED
188000.0,Herenthout,House,HOUSE,2.0,,0,0.0,0,1.0,,,,120.0,3.0,0.0,TO_RENOVATE
245000.0,Berchem-Sainte-Agathe,Apartment,APARTMENT,2.0,94.0,0,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
2990000.0,Knokke-Heist,Apartment,DUPLEX,3.0,181.0,1,0.0,0,1.0,,,,,2.0,0.0,AS_NEW
420000.0,Marke,House,HOUSE,4.0,335.0,0,0.0,0,,,,,910.0,,0.0,TO_RENOVATE
