Price,Type_of_Sale,Locality,Type_of_Property,Subtype_of_Property,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,State_of_the_Building
371800.0,,Tielt (8700),HOUSE,HOUSE,3.0,145.0,False,,,1.0,,,,,143.0,,,GOOD
185000.0,,OUGRÉE,HOUSE,HOUSE,2.0,112.0,False,,,1.0,13.0,,,,1050.0,2.0,,TO_BE_DONE_UP
,,Ixelles,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
154000.0,,GRIVEGNEE,APARTMENT,APARTMENT,2.0,85.0,False,,,1.0,,,,,,2.0,,
,,Gent,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
353971.0,,Maasmechelen,APARTMENT,APARTMENT,3.0,108.0,False,,,1.0,10.0,,,,,,,GOOD
214000.0,,Oupeye Heurele-Romain,HOUSE,HOUSE,2.0,124.0,False,0.0,,1.0,20.0,1.0,150.0,150.0,330.0,2.0,0.0,GOOD
599000.0,,Brugge,HOUSE,VILLA,4.0,288.0,False,0.0,,1.0,50.0,1.0,550.0,550.0,953.0,4.0,1.0,TO_BE_DONE_UP
649000.0,,Gentbrugge,APARTMENT,APARTMENT,3.0,129.0,True,,,1.0,,1.0,280.0,280.0,,,,AS_NEW
3700000.0,,Knokke-Heist,HOUSE,HOUSE,3.0,127.0,False,0.0,,1.0,,,,,924.0,4.0,,TO_RENOVATE
1125000.0,,Duinbergen,APARTMENT,APARTMENT,2.0,75.0,False,,,,,,,,,,,AS_NEW
,,AALST,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
229000.0,,BOOM,HOUSE,HOUSE,3.0,128.0,False,,,,,1.0,119.0,119.0,280.0,2.0,,TO_RENOVATE
580000.0,,Oudenaarde,HOUSE,VILLA,4.0,200.0,False,0.0,,1.0,,,,,1077.0,4.0,,
159000.0,,Seraing,HOUSE,MIXED_USE_BUILDING,3.0,185.0,False,0.0,,1.0,28.0,,,,115.0,2.0,0.0,GOOD
319500.0,,Saint-Gilles,APARTMENT,GROUND_FLOOR,2.0,77.0,False,,,1.0,,,,,,2.0,,
199000.0,,Antwerpen Hoboken,APARTMENT,GROUND_FLOOR,1.0,62.0,True,0.0,,1.0,,1.0,102.0,102.0,,2.0,0.0,AS_NEW
465000.0,,Brakel,HOUSE,HOUSE,3.0,194.0,True,0.0,,1.0,,,,,579.0,3.0,0.0,AS_NEW
,,Oostduinkerke,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
625000.0,,Ronse,APARTMENT,APARTMENT,3.0,161.0,False,0.0,,1.0,49.0,,,,,2.0,,
465000.0,,BOCHOLT,HOUSE,HOUSE,5.0,225.0,False,,1.0,,,,,,1096.0,4.0,1.0,GOOD
449000.0,,Bruxelles,HOUSE,HOUSE,2.0,107.0,False,0.0,,1.0,,,,,37.0,2.0,0.0,GOOD
369000.0,,BERCHEM,APARTMENT,APARTMENT,2.0,125.0,False,,,1.0,20.0,,,,,,,JUST_RENOVATED
258150.0,,Genk,APARTMENT,APARTMENT,2.0,80.0,False,0.0,,1.0,12.0,,,,,,,GOOD
950000.0,,Sint-Idesbald,HOUSE,HOUSE,4.0,240.0,False,0.0,,,,,,,782.0,,,JUST_RENOVATED
495000.0,,HOEILAART,HOUSE,HOUSE,3.0,173.0,False,,,1.0,40.0,1.0,500.0,500.0,850.0,4.0,,TO_RENOVATE
435000.0,,Brussel,APARTMENT,APARTMENT,2.0,100.0,True,0.0,,1.0,18.0,,,,,,,AS_NEW
198000.0,,Zwevezele,HOUSE,HOUSE,3.0,119.0,False,,,1.0,50.0,1.0,450.0,450.0,696.0,3.0,,TO_RENOVATE
585000.0,,Knokke-Heist,HOUSE,HOUSE,3.0,204.0,False,0.0,,1.0,,,,,190.0,,,TO_BE_DONE_UP
260000.0,,Vilvoorde Koningslo,APARTMENT,APARTMENT,2.0,78.0,False,0.0,,1.0,2.0,,,,,3.0,0.0,GOOD
635000.0,,Geraardsbergen,HOUSE,VILLA,4.0,360.0,True,0.0,,1.0,,,,,1774.0,2.0,,GOOD
399000.0,,Rochefort,HOUSE,HOUSE,5.0,255.0,False,,,1.0,,1.0,5922.0,5922.0,5922.0,4.0,0.0,TO_BE_DONE_UP
895000.0,,SINT-MARTENS-LATEM,HOUSE,VILLA,3.0,206.0,False,,,,,,,,600.0,4.0,,JUST_RENOVATED
399000.0,,ARLON,HOUSE,HOUSE,3.0,144.0,False,,,,,,,,315.0,2.0,,GOOD
319000.0,,HUY,HOUSE,HOUSE,4.0,140.0,False,,,,,1.0,497.0,497.0,597.0,4.0,,GOOD
395000.0,,OTTIGNIES,HOUSE,HOUSE,4.0,133.0,False,,,1.0,23.0,,,,800.0,4.0,,
299500.0,,Gullegem,HOUSE,HOUSE,3.0,190.0,False,,,1.0,,1.0,316.0,316.0,528.0,3.0,,GOOD
895000.0,,Rhode-Saint-Genèse,HOUSE,VILLA,4.0,240.0,False,0.0,,1.0,30.0,1.0,1400.0,1400.0,1400.0,4.0,0.0,TO_BE_DONE_UP
229000.0,,Saint-Nicolas,HOUSE,HOUSE,4.0,,False,,,1.0,15.0,1.0,50.0,50.0,123.0,4.0,0.0,AS_NEW
295000.0,,Gent,APARTMENT,APARTMENT,2.0,90.0,False,0.0,,1.0,10.0,,,,,2.0,0.0,AS_NEW
369000.0,,Berchem,APARTMENT,APARTMENT,3.0,106.0,False,,,,,,,,,2.0,,JUST_RENOVATED
184000.0,,BAASRODE,APARTMENT,GROUND_FLOOR,2.0,80.0,False,,,,,,,,,,,GOOD
249000.0,,De Haan,APARTMENT,FLAT_STUDIO,0.0,40.0,False,,,1.0,,,,,,2.0,,AS_NEW
293000.0,,Beringen,HOUSE,BUNGALOW,2.0,154.0,True,0.0,,1.0,,,,,827.0,4.0,0.0,GOOD
225000.0,,Bruxelles,APARTMENT,APARTMENT,1.0,50.0,False,0.0,,1.0,15.0,,,,,2.0,0.0,GOOD
209000.0,,HERENTALS,APARTMENT,GROUND_FLOOR,2.0,105.0,False,,,1.0,,,,,,2.0,,GOOD
215000.0,,Bruxelles,APARTMENT,APARTMENT,1.0,55.0,False,,,1.0,2.0,,,,,,,TO_BE_DONE_UP
289500.0,,Sint-Niklaas,HOUSE,HOUSE,3.0,,False,,,1.0,,,,,160.0,,,JUST_RENOVATED
185000.0,,Sambreville,HOUSE,HOUSE,3.0,119.0,False,0.0,,1.0,30.0,1.0,370.0,370.0,531.0,3.0,,TO_BE_DONE_UP
269000.0,,Berchem-sainte-agathe,APARTMENT,APARTMENT,2.0,92.0,False,,,,,,,,,2.0,0.0,GOOD
275000.0,,Antwerpen,APARTMENT,APARTMENT,1.0,66.0,False,,,,,,,,,2.0,,GOOD
995000.0,,Laeken,HOUSE,APARTMENT_BLOCK,10.0,544.0,False,0.0,,1.0,14.0,,,,0.0,2.0,0.0,TO_BE_DONE_UP
299000.0,,Ekeren,HOUSE,HOUSE,3.0,161.0,False,,,,,,,,210.0,2.0,,TO_BE_DONE_UP
329000.0,,Nevele,HOUSE,HOUSE,3.0,340.0,False,,,,,,,,520.0,,,TO_RENOVATE
,,De Haan,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
735000.0,,Hasselt,APARTMENT,LOFT,2.0,202.0,False,,,,,,,,,,,AS_NEW
835000.0,,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,3.0,136.0,False,,,1.0,10.0,,,,,,0.0,
,,Eeklo,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
,,Kortemark,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
370000.0,,Waterloo,HOUSE,HOUSE,4.0,180.0,False,0.0,,1.0,20.0,1.0,200.0,200.0,450.0,2.0,,
190000.0,,Geel,APARTMENT,APARTMENT,2.0,75.0,False,,,,,,,,,2.0,,GOOD
695000.0,,DEURNE,HOUSE,MIXED_USE_BUILDING,4.0,357.0,False,,,,,1.0,180.0,180.0,338.0,3.0,,
397000.0,,Opwijk,HOUSE,HOUSE,3.0,147.0,False,,,,,1.0,121.0,121.0,314.0,,,GOOD
950000.0,,Uccle,APARTMENT,TRIPLEX,4.0,193.0,False,0.0,,1.0,1.0,1.0,150.0,150.0,,3.0,0.0,AS_NEW
280000.0,,Hooglede,HOUSE,HOUSE,5.0,252.0,False,0.0,,,,,,,1019.0,,,TO_RENOVATE
249000.0,,Izegem,HOUSE,HOUSE,3.0,155.0,False,,,1.0,,,,,513.0,,,TO_RENOVATE
465000.0,,Hasselt,APARTMENT,APARTMENT,2.0,156.0,False,,,,,,,,,,,AS_NEW
,,Eghezée,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
349000.0,,LIEDEKERKE,HOUSE,HOUSE,4.0,202.0,False,,1.0,1.0,13.0,1.0,27.0,27.0,374.0,3.0,,TO_BE_DONE_UP
1295000.0,,Scherpenheuvel,HOUSE,VILLA,3.0,300.0,False,,,,,,,,4900.0,4.0,,AS_NEW
415000.0,,De Haan,APARTMENT,APARTMENT,2.0,92.0,False,,,1.0,9.0,,,,,3.0,0.0,AS_NEW
3500000.0,,SINT-MARTENS-LATEM,HOUSE,VILLA,6.0,712.0,False,,4.0,,,,,,1043.0,4.0,,
427000.0,,Deinze,APARTMENT,APARTMENT,2.0,93.0,False,,,1.0,12.0,,,,,4.0,,GOOD
,,Gent,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
525000.0,,Bredene,HOUSE,VILLA,4.0,169.0,False,,,1.0,32.0,,,,492.0,,,GOOD
1395000.0,,Antwerpen,APARTMENT,PENTHOUSE,3.0,134.0,False,,,1.0,102.0,,,,,4.0,0.0,AS_NEW
259000.0,,Gent,APARTMENT,APARTMENT,2.0,95.0,False,,,,,,,,,4.0,0.0,GOOD
329000.0,,Mouscron,HOUSE,HOUSE,3.0,152.0,False,,,,,1.0,216.0,216.0,0.0,,,
410000.0,,Rixensart,APARTMENT,APARTMENT,2.0,100.0,True,0.0,,1.0,25.0,,,,,3.0,0.0,AS_NEW
315000.0,,Sint Gillis Dendermonde,HOUSE,HOUSE,3.0,115.0,True,,,1.0,35.0,,,,100.0,2.0,,JUST_RENOVATED
263000.0,,Stekene,HOUSE,HOUSE,3.0,102.0,False,,,1.0,,,,,713.0,,,GOOD
350000.0,,Ledeberg,HOUSE,HOUSE,4.0,200.0,False,,,,,1.0,25.0,25.0,89.0,2.0,,TO_RENOVATE
169000.0,,HULSHOUT,HOUSE,HOUSE,3.0,128.0,False,,,1.0,,,,,0.0,3.0,,TO_RENOVATE
339000.0,,Antwerpen,APARTMENT,APARTMENT,2.0,91.0,False,,,1.0,,,,,,,0.0,GOOD
,,Sint-Gillis-Waas,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
1200000.0,,Chaudfontaine Beaufays,HOUSE,MIXED_USE_BUILDING,6.0,290.0,True,0.0,,1.0,65.0,1.0,100.0,100.0,1444.0,3.0,0.0,AS_NEW
430000.0,,MERE,APARTMENT,APARTMENT,2.0,125.0,False,,,1.0,10.0,,,,,3.0,,
280000.0,,BERCHEM-SAINTE-AGATHE,APARTMENT,APARTMENT,1.0,71.0,True,,,1.0,7.0,,,,,3.0,0.0,AS_NEW
219000.0,,Anderlecht,APARTMENT,DUPLEX,2.0,80.0,True,0.0,,1.0,14.0,,,,,2.0,0.0,AS_NEW
199000.0,,TURNHOUT,APARTMENT,APARTMENT,1.0,62.0,False,,,1.0,11.0,,,,,2.0,,JUST_RENOVATED
269000.0,,Zeebrugge,APARTMENT,APARTMENT,2.0,81.0,False,0.0,,,,,,,,,,GOOD
291375.0,,Staden,APARTMENT,APARTMENT,3.0,102.0,False,,,1.0,15.0,,,,,,,GOOD
427900.0,,Wolvertem,HOUSE,HOUSE,4.0,157.0,False,0.0,,1.0,11.0,1.0,59.0,59.0,171.0,2.0,0.0,GOOD
,,Chaumont-Gistoux,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
295000.0,,DENDERBELLE,HOUSE,MIXED_USE_BUILDING,4.0,265.0,False,,,1.0,,,,,180.0,3.0,,TO_RENOVATE
289000.0,,Izegem,HOUSE,HOUSE,4.0,345.0,False,,,,,,,,198.0,,,TO_BE_DONE_UP
300000.0,,HALANZY,HOUSE,HOUSE,5.0,195.0,False,,,,,,,,800.0,4.0,,TO_RENOVATE
200000.0,,Gent,HOUSE,HOUSE,3.0,100.0,False,,,,,,,,73.0,2.0,0.0,TO_RENOVATE
645000.0,,KNOKKE,APARTMENT,APARTMENT,3.0,87.0,False,,,1.0,,,,,,2.0,,GOOD
985000.0,,Antwerpen,HOUSE,HOUSE,5.0,415.0,False,,,1.0,,1.0,87.0,87.0,220.0,2.0,,GOOD
159000.0,,WAVRE,APARTMENT,APARTMENT,1.0,49.0,False,0.0,,,,,,,,2.0,0.0,GOOD
337000.0,,Deinze,HOUSE,HOUSE,3.0,138.0,False,0.0,,,,,,,238.0,3.0,0.0,AS_NEW
385000.0,,Ieper,HOUSE,HOUSE,4.0,153.0,False,1.0,,1.0,20.0,,,,0.0,3.0,0.0,AS_NEW
685000.0,,Bredene,HOUSE,VILLA,4.0,246.0,False,,,,,,,,5732.0,4.0,,GOOD
649000.0,,Woluwe-Saint-Lambert,APARTMENT,PENTHOUSE,4.0,175.0,False,0.0,,1.0,42.0,,,,,2.0,0.0,AS_NEW
149000.0,,Nieuwpoort,APARTMENT,APARTMENT,0.0,28.0,False,1.0,,1.0,,,,,,2.0,0.0,
180000.0,,Ronse,HOUSE,HOUSE,4.0,150.0,False,0.0,,1.0,46.0,,,,120.0,,,GOOD
169000.0,,ANTWERPEN,HOUSE,MIXED_USE_BUILDING,1.0,57.0,False,,,,,,,,80.0,2.0,,TO_BE_DONE_UP
245000.0,,Aalst,APARTMENT,APARTMENT,2.0,90.0,False,,,1.0,,,,,,,,GOOD
249000.0,,Koksijde,APARTMENT,APARTMENT,3.0,60.0,False,0.0,,1.0,,,,,,,,JUST_RENOVATED
795000.0,,Oostakker,HOUSE,VILLA,3.0,308.0,False,0.0,,1.0,40.0,1.0,1000.0,1000.0,1000.0,,,GOOD
268000.0,,La Louvière,HOUSE,HOUSE,3.0,122.0,False,0.0,,1.0,,1.0,870.0,870.0,1158.0,2.0,0.0,GOOD
899000.0,,Watermael-Boitsfort,HOUSE,HOUSE,4.0,232.0,True,0.0,,1.0,44.0,1.0,105.0,105.0,221.0,2.0,0.0,JUST_RENOVATED
4850000.0,,Forest,HOUSE,HOUSE,7.0,1300.0,True,0.0,,1.0,,1.0,19.0,19.0,4895.0,4.0,1.0,AS_NEW
289000.0,,Herstal,HOUSE,HOUSE,5.0,243.0,False,0.0,,1.0,11.0,1.0,220.0,220.0,423.0,2.0,0.0,TO_RENOVATE
481000.0,,BRUXELLES,HOUSE,HOUSE,4.0,149.0,True,,,1.0,,,,,0.0,2.0,0.0,AS_NEW
169000.0,,Deurne,APARTMENT,APARTMENT,2.0,,False,,,,,,,,,2.0,,TO_BE_DONE_UP
295000.0,,Oostende,APARTMENT,APARTMENT,2.0,78.0,False,0.0,,1.0,6.0,,,,,,,AS_NEW
229000.0,,Schaarbeek,APARTMENT,APARTMENT,1.0,69.0,False,0.0,,,,,,,,2.0,0.0,GOOD
385000.0,,La Bruyère,HOUSE,HOUSE,3.0,145.0,True,0.0,,1.0,20.0,1.0,1400.0,1400.0,1666.0,4.0,0.0,GOOD
139000.0,,ANTWERPEN,APARTMENT,KOT,0.0,24.0,False,,,,,,,,,,,GOOD
349500.0,,Vilvoorde,HOUSE,HOUSE,2.0,105.0,True,0.0,,1.0,,,,,130.0,2.0,0.0,
199500.0,,MONTEGNÉE,APARTMENT,APARTMENT,3.0,83.0,False,,,,,,,,,2.0,,JUST_RENOVATED
396353.0,,Stekene,HOUSE,HOUSE,3.0,,False,,,,,,,,187.0,,,AS_NEW
99000.0,,MONTEGNEE,HOUSE,HOUSE,2.0,96.0,False,0.0,,,,,,,265.0,2.0,0.0,
323000.0,,Brussel,APARTMENT,APARTMENT,1.0,63.0,False,0.0,,1.0,4.0,,,,,2.0,0.0,GOOD
159000.0,,AMAY,HOUSE,HOUSE,2.0,80.0,False,0.0,,,,,,,32.0,3.0,0.0,
170000.0,,Kortrijk,APARTMENT,APARTMENT,2.0,70.0,False,0.0,,1.0,,,,,,,,GOOD
995000.0,,Woluwe-Saint-Pierre,APARTMENT,DUPLEX,3.0,184.0,True,0.0,,1.0,5.0,1.0,96.0,96.0,,2.0,0.0,AS_NEW
1490000.0,,SINT-KATELIJNE-WAVER,HOUSE,EXCEPTIONAL_PROPERTY,5.0,564.0,False,,1.0,1.0,15.0,1.0,1047.0,1047.0,1610.0,4.0,1.0,GOOD
379000.0,,Eeklo,HOUSE,HOUSE,3.0,203.0,False,0.0,,1.0,,,,,252.0,2.0,0.0,
335000.0,,Gent,APARTMENT,APARTMENT,2.0,86.0,False,,,,,,,,,,,GOOD
385000.0,,Aalst Baardegem,HOUSE,HOUSE,4.0,152.0,True,,,1.0,,,,,525.0,4.0,,GOOD
420881.0,,Gavere,HOUSE,HOUSE,3.0,,False,,,,,,,,0.0,,,
220385.0,,Desselgem,APARTMENT,APARTMENT,1.0,75.0,False,,,1.0,6.0,,,,,,,GOOD
,,Herent,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
172000.0,,Hautrage,APARTMENT,APARTMENT,1.0,,False,0.0,,,,,,,,,,
,,Gent,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
429000.0,,Staden,HOUSE,HOUSE,3.0,170.0,False,,,,,,,,506.0,4.0,,AS_NEW
350000.0,,Gistel,HOUSE,HOUSE,3.0,240.0,False,,,,,1.0,775.0,775.0,1280.0,4.0,,TO_RENOVATE
215000.0,,Boussu,HOUSE,HOUSE,3.0,150.0,True,0.0,,1.0,100.0,1.0,50.0,50.0,200.0,3.0,,AS_NEW
335000.0,,Zwalm,HOUSE,HOUSE,4.0,245.0,False,0.0,,1.0,,,,,245.0,3.0,,
275000.0,,Oudenaarde,APARTMENT,APARTMENT,1.0,65.0,False,0.0,,1.0,5.0,,,,,2.0,,GOOD
950000.0,,Knokke,APARTMENT,APARTMENT,2.0,157.0,False,,,,,,,,,2.0,,AS_NEW
165000.0,,MORLANWELZ,HOUSE,HOUSE,2.0,,False,,,1.0,,,,,340.0,2.0,,GOOD
1495000.0,,Knokke-Heist,APARTMENT,APARTMENT,3.0,131.0,True,0.0,,1.0,,,,,,2.0,0.0,GOOD
,,ANS,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
725000.0,,Geel,HOUSE,HOUSE,4.0,452.0,False,,,1.0,,,,,6246.0,4.0,0.0,TO_BE_DONE_UP
219000.0,,Rochefort,APARTMENT,APARTMENT,2.0,84.0,False,0.0,,1.0,,,,,,2.0,0.0,GOOD
295000.0,,Amay,HOUSE,HOUSE,1.0,319.0,False,0.0,,,,1.0,1500.0,1500.0,1969.0,4.0,0.0,GOOD
360000.0,,LIBIN,HOUSE,VILLA,7.0,226.0,False,,1.0,1.0,,1.0,500.0,500.0,2066.0,4.0,,TO_BE_DONE_UP
649000.0,,KAPELLEN,HOUSE,HOUSE,4.0,185.0,False,,,,,1.0,850.0,850.0,0.0,4.0,,GOOD
620000.0,,GROBBENDONK,HOUSE,VILLA,3.0,213.0,False,,1.0,1.0,23.0,1.0,1500.0,1500.0,1717.0,4.0,1.0,
460000.0,,Oostkerke (8340),HOUSE,VILLA,4.0,196.0,False,0.0,,,,,,,895.0,,,TO_RENOVATE
279000.0,,Tielt (8700),APARTMENT,APARTMENT,2.0,70.0,False,,,,,,,,,,,GOOD
560000.0,,Leuven,APARTMENT,APARTMENT,3.0,100.0,False,,,1.0,16.0,,,,,,,AS_NEW
209900.0,,LEOPOLDSBURG,APARTMENT,GROUND_FLOOR,1.0,86.0,False,,,1.0,9.0,1.0,59.0,59.0,,2.0,,
119000.0,,Juprelle,HOUSE,HOUSE,1.0,62.0,False,0.0,,,,,,,40.0,2.0,0.0,AS_NEW
585000.0,,Everbeek,HOUSE,COUNTRY_COTTAGE,4.0,350.0,False,,1.0,,,,,,2200.0,4.0,,GOOD
335000.0,,DESTELBERGEN,APARTMENT,APARTMENT,2.0,90.0,False,,,,,,,,,,,GOOD
205000.0,,MIDDELKERKE,APARTMENT,APARTMENT,1.0,42.0,False,1.0,,1.0,3.0,,,,,,,GOOD
369000.0,,Bree,HOUSE,HOUSE,3.0,182.0,False,,,,,,,,1441.0,4.0,,TO_RENOVATE
247000.0,,Sint-Denijs-Westrem,APARTMENT,APARTMENT,1.0,56.0,False,,,,,1.0,4.0,4.0,,,,
160000.0,,Gerpinnes (Gougnies),APARTMENT,APARTMENT,2.0,,False,0.0,,1.0,,,,,,3.0,,
280000.0,,ECAUSSINNES-D'ENGHIEN,HOUSE,HOUSE,3.0,166.0,False,,,,,,,,235.0,3.0,,GOOD
,,Braine-l'Alleud,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
245000.0,,Anderlecht,APARTMENT,APARTMENT,1.0,78.0,False,0.0,,1.0,40.0,,,,,2.0,0.0,GOOD
185000.0,,BRAINE-LE-COMTE,HOUSE,HOUSE,3.0,250.0,False,,,1.0,,,,,0.0,4.0,,TO_RENOVATE
289000.0,,Bruxelles,APARTMENT,APARTMENT,2.0,93.0,False,0.0,,1.0,6.0,,,,,2.0,0.0,AS_NEW
389000.0,,Oostende,APARTMENT,APARTMENT,2.0,103.0,False,0.0,,1.0,3.0,,,,,,,
159000.0,,Dinant,HOUSE,HOUSE,4.0,220.0,False,,,1.0,16.0,1.0,183.0,183.0,183.0,2.0,,GOOD
285000.0,,Amel,HOUSE,MIXED_USE_BUILDING,7.0,927.0,False,,,1.0,15.0,,,,4495.0,4.0,,TO_RENOVATE
,,Woluwe-Saint-Lambert,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
480000.0,,Oudergem,APARTMENT,APARTMENT,2.0,92.0,False,0.0,,1.0,14.0,,,,,,,
335000.0,,Anderlecht,APARTMENT,APARTMENT,2.0,100.0,True,0.0,,1.0,21.0,,,,,2.0,0.0,AS_NEW
2790000.0,,Knokke-Zoute,APARTMENT,APARTMENT,3.0,147.0,False,,,1.0,,,,,,,1.0,AS_NEW
295000.0,,Molenbeek-Saint-Jean,APARTMENT,APARTMENT,2.0,104.0,False,,,1.0,6.0,,,,,2.0,,AS_NEW
615000.0,,Bruxelles,APARTMENT,GROUND_FLOOR,2.0,146.0,True,,,,,1.0,80.0,80.0,,3.0,0.0,AS_NEW
375000.0,,Braine-l'Alleud,APARTMENT,APARTMENT,2.0,92.0,False,0.0,,1.0,,,,,,4.0,0.0,
249000.0,,Châtelet,HOUSE,VILLA,5.0,190.0,False,0.0,,1.0,,,,,992.0,4.0,0.0,
265000.0,,Tielt,APARTMENT,APARTMENT,3.0,102.0,False,,,1.0,,,,,,2.0,,GOOD
219000.0,,Borgerhout,APARTMENT,APARTMENT,2.0,92.0,False,,,1.0,6.0,,,,,3.0,,GOOD
289000.0,,Brussel,APARTMENT,APARTMENT,2.0,85.0,False,,,1.0,3.0,,,,,2.0,,GOOD
450000.0,,Liège,HOUSE,APARTMENT_BLOCK,5.0,340.0,False,0.0,,,,,,,192.0,2.0,0.0,
335000.0,,Forest,APARTMENT,PENTHOUSE,1.0,73.0,True,0.0,,1.0,11.0,,,,,,0.0,AS_NEW
,,Lille,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
170000.0,,PATURAGES,HOUSE,HOUSE,2.0,113.0,False,,,1.0,,,,,628.0,2.0,,
295000.0,,Oudenaarde,APARTMENT,APARTMENT,2.0,102.0,True,0.0,,1.0,23.0,,,,,,0.0,GOOD
399000.0,,Geraardsbergen,HOUSE,HOUSE,3.0,165.0,False,,,1.0,,,,,620.0,3.0,,GOOD
625000.0,,KAPELLEN,HOUSE,HOUSE,3.0,171.0,False,,,,,,,,503.0,4.0,1.0,GOOD
555000.0,,Bredene,APARTMENT,APARTMENT,2.0,119.0,False,,,,,,,,,,,AS_NEW
220000.0,,Antwerpen,APARTMENT,APARTMENT,2.0,98.0,False,,,1.0,10.0,,,,,,,AS_NEW
995000.0,,Beervelde,HOUSE,VILLA,3.0,266.0,False,,,1.0,,,,,1254.0,,,
810000.0,,Kallo (9120),HOUSE,HOUSE,8.0,584.0,False,0.0,,1.0,,,,,0.0,,,GOOD
235000.0,,Laeken,APARTMENT,GROUND_FLOOR,1.0,71.0,False,0.0,,1.0,15.0,1.0,100.0,100.0,,2.0,0.0,AS_NEW
995000.0,,Knokke-Heist,APARTMENT,APARTMENT,2.0,89.0,True,,,1.0,,,,,,2.0,0.0,JUST_RENOVATED
239000.0,,Haversin,HOUSE,HOUSE,3.0,214.0,False,0.0,,1.0,,1.0,618.0,618.0,618.0,3.0,0.0,GOOD
445000.0,,Antwerpen,HOUSE,APARTMENT_BLOCK,0.0,125.0,False,,,1.0,7.0,,,,37.0,2.0,0.0,JUST_RENOVATED
799000.0,,Hasselt,HOUSE,MANSION,4.0,352.0,False,,,1.0,,,,,165.0,2.0,,GOOD
1195000.0,,HEIST-AAN-ZEE,APARTMENT,DUPLEX,2.0,96.0,False,1.0,,1.0,10.0,,,,,,,GOOD
,,Brussel,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
329000.0,,Roeselare,HOUSE,HOUSE,3.0,172.0,False,,,1.0,,,,,315.0,,,GOOD
,,Wenduine,APARTMENT_GROUP,APARTMENT_GROUP,,,False,,,,,,,,,,,
239000.0,,HOFSTADE,APARTMENT,APARTMENT,2.0,92.0,False,,,1.0,,,,,,2.0,,GOOD
189000.0,,Deinze,APARTMENT,APARTMENT,2.0,94.0,False,0.0,,1.0,,,,,,,,GOOD
165000.0,,Berlare,HOUSE,HOUSE,3.0,116.0,False,,,,,,,,135.0,,,TO_BE_DONE_UP
590000.0,,Forest,HOUSE,APARTMENT_BLOCK,3.0,295.0,False,0.0,,,,,,,0.0,3.0,0.0,AS_NEW
,,Heusden-Zolder,HOUSE_GROUP,HOUSE_GROUP,,,False,,,,,,,,,,,
169000.0,,Halle,HOUSE,HOUSE,1.0,85.0,False,,,,,,,,0.0,2.0,,
459000.0,,ANDERLECHT,HOUSE,TOWN_HOUSE,3.0,178.0,False,,1.0,1.0,12.0,1.0,60.0,60.0,97.0,2.0,,JUST_RENOVATED
169900.0,,GRIVEGNÉE,HOUSE,HOUSE,2.0,79.0,False,,,,,,,,36.0,2.0,0.0,GOOD
180000.0,,Dinant,HOUSE,TOWN_HOUSE,4.0,185.0,False,,,,,,,,60.0,,,GOOD
555000.0,,Gent Sint-Denijs-Westrem,HOUSE,HOUSE,3.0,,True,0.0,,1.0,,1.0,59.0,59.0,0.0,2.0,0.0,
409665.0,,Hamme,HOUSE,HOUSE,3.0,204.0,False,,,,,,,,244.0,3.0,0.0,AS_NEW
399000.0,,Zaventem,APARTMENT,GROUND_FLOOR,3.0,,True,,,1.0,24.0,,,,,2.0,0.0,AS_NEW
1150000.0,,Bruxelles,HOUSE,MANSION,5.0,427.0,False,,,1.0,,,,,489.0,,,GOOD
1200000.0,,Gent,HOUSE,MANSION,4.0,215.0,False,1.0,,,,,,,43.0,2.0,,AS_NEW
221000.0,,WILRIJK,APARTMENT,APARTMENT,2.0,100.0,False,,,1.0,6.0,,,,,2.0,,GOOD
395000.0,,GENT,HOUSE,HOUSE,3.0,170.0,False,0.0,,1.0,30.0,,,,142.0,2.0,0.0,GOOD
